MatchId,BotType,Result,TimeMs,TotalClicks
769,0,DEFEAT,0.4627,5
770,0,DEFEAT,0.1453,5
771,0,DEFEAT,0.1772,2
772,0,DEFEAT,0.1659,3
773,0,DEFEAT,0.1805,6
774,0,DEFEAT,0.0505,1
775,0,DEFEAT,0.2059,3
776,0,DEFEAT,0.1646,3
777,0,DEFEAT,0.1707,6
778,0,DEFEAT,0.7894,4
779,0,DEFEAT,0.3476,6
780,0,DEFEAT,0.0201,4
781,0,DEFEAT,0.0284,6
782,0,DEFEAT,0.0907,7
783,0,DEFEAT,0.1457,5
784,0,DEFEAT,0.1771,2
785,0,DEFEAT,0.0524,1
786,0,DEFEAT,0.3267,8
787,0,DEFEAT,0.1194,3
788,0,DEFEAT,0.9325,6
789,0,DEFEAT,0.0510,1
790,0,DEFEAT,0.1549,2
791,0,DEFEAT,0.3116,8
792,0,DEFEAT,0.1478,5
793,0,DEFEAT,0.7625,8
794,0,DEFEAT,0.1214,4
795,0,DEFEAT,0.3635,7
796,0,DEFEAT,3.7751,3
797,0,DEFEAT,1.4566,5
798,0,DEFEAT,0.1169,3
799,0,DEFEAT,0.0715,2
800,0,DEFEAT,0.2790,6
801,0,DEFEAT,0.1530,2
802,0,DEFEAT,0.2001,4
803,0,DEFEAT,0.0780,2
804,0,DEFEAT,0.1909,5
805,0,DEFEAT,0.1134,3
806,0,DEFEAT,0.2067,5
807,0,DEFEAT,0.1052,3
808,0,DEFEAT,0.1234,4
809,0,DEFEAT,0.0726,1
810,0,DEFEAT,0.0793,2
811,0,DEFEAT,0.0740,2
812,0,DEFEAT,0.1133,2
813,0,DEFEAT,0.0506,1
814,0,DEFEAT,0.7911,3
815,0,DEFEAT,0.1066,3
816,0,DEFEAT,0.1104,3
817,0,DEFEAT,0.3072,7
818,0,DEFEAT,0.4777,3
819,0,DEFEAT,0.3561,2
820,0,DEFEAT,0.0699,1
821,0,DEFEAT,0.2437,4
822,0,DEFEAT,0.0679,2
823,0,DEFEAT,0.0176,2
824,0,DEFEAT,0.0393,9
825,0,DEFEAT,0.0286,7
826,0,DEFEAT,0.1123,2
827,0,DEFEAT,0.0281,3
828,0,DEFEAT,0.3528,2
829,0,DEFEAT,0.0392,8
830,0,DEFEAT,0.0123,2
831,0,DEFEAT,0.0342,7
832,0,DEFEAT,0.0184,3
833,0,DEFEAT,0.0177,3
834,0,DEFEAT,0.1655,8
835,0,DEFEAT,0.0815,3
836,0,DEFEAT,0.0187,2
837,0,DEFEAT,0.0075,1
838,0,DEFEAT,0.1662,6
839,0,DEFEAT,0.0692,2
840,0,DEFEAT,0.0690,2
841,0,DEFEAT,0.1088,5
842,0,DEFEAT,0.0095,1
843,0,DEFEAT,0.0415,5
844,0,DEFEAT,0.0369,7
845,0,DEFEAT,0.0171,3
846,0,DEFEAT,0.0239,1
847,0,DEFEAT,0.0956,4
848,0,DEFEAT,0.0379,8
849,0,DEFEAT,0.0137,2
850,0,DEFEAT,0.0171,3
851,0,DEFEAT,0.0215,5
852,0,DEFEAT,0.0169,3
853,0,DEFEAT,0.0073,1
854,0,DEFEAT,0.1407,9
855,0,DEFEAT,0.0265,5
856,0,DEFEAT,0.0203,4
857,0,DEFEAT,0.0210,3
858,0,DEFEAT,0.0991,10
859,0,DEFEAT,0.0093,1
860,0,DEFEAT,0.0178,3
861,0,DEFEAT,0.0248,4
862,0,DEFEAT,0.0292,7
863,0,DEFEAT,0.0373,8
864,0,DEFEAT,0.0254,5
865,0,DEFEAT,0.0203,3
866,0,DEFEAT,0.1074,5
867,0,DEFEAT,0.0330,6
868,0,DEFEAT,0.0203,3
869,0,DEFEAT,0.0266,2
870,0,DEFEAT,0.0212,5
871,0,DEFEAT,0.0136,2
872,0,DEFEAT,0.0764,2
873,0,DEFEAT,0.1746,6
874,0,DEFEAT,1.6503,3
875,0,DEFEAT,0.2291,5
876,0,DEFEAT,0.0920,3
877,0,DEFEAT,1.3112,7
878,0,DEFEAT,0.0284,6
879,0,DEFEAT,0.0118,2
880,0,DEFEAT,0.0135,2
881,0,DEFEAT,0.0195,3
882,0,DEFEAT,0.0256,5
883,0,DEFEAT,0.0200,4
884,0,DEFEAT,0.0188,3
885,0,DEFEAT,0.0303,6
886,0,DEFEAT,0.0292,7
887,0,DEFEAT,0.0277,6
888,0,DEFEAT,0.0269,6
889,0,DEFEAT,0.0072,1
890,0,DEFEAT,0.0134,2
891,0,DEFEAT,0.0237,5
892,0,DEFEAT,0.0241,4
893,0,DEFEAT,0.0134,2
894,0,DEFEAT,0.0221,5
895,0,DEFEAT,0.0241,4
896,0,DEFEAT,0.0732,4
897,0,DEFEAT,0.0876,7
898,0,DEFEAT,0.0581,1
899,0,DEFEAT,0.0291,2
900,0,DEFEAT,0.0299,5
901,0,DEFEAT,0.0194,3
902,0,DEFEAT,0.0133,2
903,0,DEFEAT,0.0103,2
904,0,DEFEAT,0.0189,4
905,0,DEFEAT,0.0178,3
906,0,DEFEAT,0.0273,5
907,0,DEFEAT,0.0252,5
908,0,DEFEAT,0.0155,3
909,0,DEFEAT,0.0141,3
910,0,DEFEAT,0.0200,2
911,0,DEFEAT,0.0072,1
912,0,DEFEAT,0.0196,2
913,0,DEFEAT,0.0083,1
914,0,DEFEAT,0.0067,1
915,0,DEFEAT,0.0255,4
916,0,DEFEAT,0.0284,6
917,0,DEFEAT,0.0137,3
918,0,DEFEAT,0.0625,2
919,0,DEFEAT,0.0492,10
920,0,DEFEAT,0.0321,6
921,0,DEFEAT,0.0393,9
922,0,DEFEAT,0.0297,6
923,0,DEFEAT,0.0231,5
924,0,DEFEAT,0.0260,3
925,0,DEFEAT,0.0150,3
926,0,DEFEAT,0.0255,5
927,0,DEFEAT,0.0159,3
928,0,DEFEAT,0.0361,8
929,0,DEFEAT,0.0072,1
930,0,DEFEAT,0.0175,3
931,0,DEFEAT,0.0412,3
932,0,DEFEAT,0.0179,2
933,0,DEFEAT,0.0302,6
934,0,DEFEAT,0.0112,2
935,0,DEFEAT,0.0276,6
936,0,DEFEAT,0.0079,1
937,0,DEFEAT,0.0277,6
938,0,DEFEAT,0.0122,1
939,0,DEFEAT,0.0322,7
940,0,DEFEAT,0.0080,1
941,0,DEFEAT,0.0124,2
942,0,DEFEAT,0.0084,1
943,0,DEFEAT,0.0959,12
944,0,DEFEAT,0.1802,5
945,0,DEFEAT,0.0269,4
946,0,DEFEAT,0.1276,6
947,0,DEFEAT,0.0988,3
948,0,DEFEAT,0.0690,1
949,0,DEFEAT,0.0342,7
950,0,DEFEAT,0.0917,4
951,0,DEFEAT,0.0231,3
952,0,DEFEAT,0.0295,5
953,0,DEFEAT,0.0329,3
954,0,DEFEAT,0.0332,7
955,0,DEFEAT,0.0950,6
956,0,DEFEAT,0.0445,10
957,0,DEFEAT,0.0273,6
958,0,DEFEAT,0.0104,2
959,0,DEFEAT,0.0175,4
960,0,DEFEAT,0.0282,6
961,0,DEFEAT,0.0211,4
962,0,DEFEAT,0.0218,4
963,0,DEFEAT,0.0627,4
964,0,DEFEAT,0.0280,4
965,0,DEFEAT,0.0352,9
966,0,DEFEAT,0.0806,6
967,0,DEFEAT,0.0269,6
968,0,DEFEAT,0.0237,5
969,0,DEFEAT,0.0488,4
970,0,DEFEAT,0.1784,7
971,0,DEFEAT,0.0416,5
972,0,DEFEAT,0.0331,7
973,0,DEFEAT,0.0293,7
974,0,DEFEAT,0.0171,3
975,0,DEFEAT,0.0124,2
976,0,DEFEAT,0.0348,8
977,0,DEFEAT,0.0167,3
978,0,DEFEAT,0.2346,8
979,0,DEFEAT,0.1020,4
980,0,DEFEAT,0.3715,5
981,0,DEFEAT,0.2444,6
982,0,DEFEAT,0.1449,2
983,0,DEFEAT,0.0733,10
984,0,DEFEAT,0.0302,6
985,0,DEFEAT,0.0163,2
986,0,DEFEAT,0.0728,3
987,0,DEFEAT,0.0319,8
988,0,DEFEAT,0.0072,1
989,0,DEFEAT,0.0142,2
990,0,DEFEAT,0.0261,5
991,0,DEFEAT,0.0215,5
992,0,DEFEAT,0.0200,4
993,0,DEFEAT,0.0193,3
994,0,DEFEAT,0.0154,2
995,0,DEFEAT,0.0145,3
996,0,DEFEAT,0.0159,3
997,0,DEFEAT,0.0244,3
998,0,DEFEAT,0.0305,2
999,0,DEFEAT,0.3894,4
